user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U005,anak_sultan,2024-08-22 10:11:00,indomaret,teh botol sosro,makanan & minuman,2,4630,9260,cash,indomaret teh botol sosro,low,8,thursday,0,10,morning,15,4,0
U002,karyawan,2024-08-22 10:25:00,miniso,miniso offical parfum wanita charming jasmine lady perfume,belanja,2,40064,80128,dana,miniso miniso offical parfum wanita charming jasmine lady perfume,medium,8,thursday,0,10,morning,58,9,1
U003,mahasiswa,2024-08-22 11:17:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,57902,57902,cash,shopee official store buku catatan a5 premium quality,medium,8,thursday,0,11,afternoon,31,8,0
U005,anak_sultan,2024-08-22 19:22:00,netflix,langganan netflix mobile,hiburan,1,58753,58753,qris,netflix langganan netflix mobile,medium,8,thursday,0,19,night,24,4,1
U003,mahasiswa,2024-08-22 19:38:00,gacoan,mie hompimpa lv 5,makanan & minuman,1,14010,14010,debit card,gacoan mie hompimpa lv 5,low,8,thursday,0,19,night,17,5,0
U004,ibu_rumah_tangga,2024-08-22 22:34:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,366898,366898,debit card,myrepublic tagihan wifi rumah,high,8,thursday,0,22,night,18,4,0
U004,ibu_rumah_tangga,2024-08-23 00:44:00,miniso,miniso sisir rambut wanita hair brush massage comb anti static comb,kebutuhan rumah,2,21403,42806,cash,miniso miniso sisir rambut wanita hair brush massage comb anti static comb,low,8,friday,0,0,night,67,12,0
U005,anak_sultan,2024-08-23 04:44:00,miniso,miniso official tas selempang wanita tas selempang bahu,belanja,1,125879,125879,dana,miniso miniso official tas selempang wanita tas selempang bahu,medium,8,friday,0,4,night,55,9,1
U005,anak_sultan,2024-08-23 08:25:00,superindo,yogurt cimory,makanan & minuman,2,12610,25220,ovo,superindo yogurt cimory,low,8,friday,0,8,morning,13,3,1
U001,anak_kos,2024-08-23 08:26:00,pertamina,pertalite,transport,1,100638,100638,gopay,pertamina pertalite,medium,8,friday,0,8,morning,9,2,1
U005,anak_sultan,2024-08-23 08:36:00,miniso,miniso pengocok tritan cincin pengangkat bouncing 610ml botol minum tempat tumbler pria water bottle,belanja,1,81766,81766,debit card,miniso miniso pengocok tritan cincin pengangkat bouncing 610ml botol minum tempat tumbler pria water bottle,medium,8,friday,0,8,morning,100,15,0
U003,mahasiswa,2024-08-23 11:05:00,traveloka,tiket pesawat domestik,transport,1,868509,868509,dana,traveloka tiket pesawat domestik,high,8,friday,0,11,afternoon,22,4,1
U005,anak_sultan,2024-08-23 14:34:00,miniso,miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,belanja,1,40990,40990,debit card,miniso miniso lipstik liptint implora crush lip ms glow crayon lipstick tahan lama premium,low,8,friday,0,14,afternoon,83,14,0
U001,anak_kos,2024-08-23 17:04:00,traveloka,tiket pesawat domestik,transport,1,855538,855538,ovo,traveloka tiket pesawat domestik,high,8,friday,0,17,evening,22,4,1
U004,ibu_rumah_tangga,2024-08-23 23:11:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,82129,82129,dana,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,8,friday,0,23,night,118,19,1
U003,mahasiswa,2024-08-23 23:54:00,indomaret,teh botol sosro,makanan & minuman,1,8101,8101,ovo,indomaret teh botol sosro,low,8,friday,0,23,night,15,4,1
U005,anak_sultan,2024-08-24 00:06:00,xxi,tiket bioskop regular,hiburan,1,50512,50512,qris,xxi tiket bioskop regular,medium,8,saturday,1,0,night,21,4,1
U005,anak_sultan,2024-08-24 01:48:00,steam,top up steam wallet,hiburan,1,126765,126765,ovo,steam top up steam wallet,medium,8,saturday,1,1,night,19,5,1
U002,karyawan,2024-08-24 07:34:00,miniso,miniso produk terkenal sandal kamar mandi pria sandal mandi lembut sandal karet pasangan warna solid sandal,belanja,3,30697,92091,debit card,miniso miniso produk terkenal sandal kamar mandi pria sandal mandi lembut sandal karet pasangan warna solid sandal,medium,8,saturday,1,7,morning,107,17,0
U004,ibu_rumah_tangga,2024-08-24 09:15:00,pdam,tagihan air bulanan,tagihan & utilitas,1,78588,78588,debit card,pdam tagihan air bulanan,medium,8,saturday,1,9,morning,19,4,0
U005,anak_sultan,2024-08-24 10:25:00,natureplus id,nature s plus source of life gold,makanan & minuman,1,406586,406586,cash,natureplus id nature s plus source of life gold,high,8,saturday,1,10,morning,33,9,0
U004,ibu_rumah_tangga,2024-08-24 11:27:00,aqua,isi ulang galon,kebutuhan rumah,2,19101,38202,dana,aqua isi ulang galon,low,8,saturday,1,11,afternoon,15,4,1
U004,ibu_rumah_tangga,2024-08-24 14:36:00,le minerale,galon air mineral,kebutuhan rumah,2,22935,45870,qris,le minerale galon air mineral,low,8,saturday,1,14,afternoon,17,5,1
U004,ibu_rumah_tangga,2024-08-24 15:01:00,indihome,tagihan internet bulanan,tagihan & utilitas,1,344048,344048,gopay,indihome tagihan internet bulanan,high,8,saturday,1,15,evening,24,4,1
U004,ibu_rumah_tangga,2024-08-24 22:44:00,k24,h booster sirup 50ml,kesehatan,1,25820,25820,qris,k24 h booster sirup 50ml,low,8,saturday,1,22,night,20,5,1
U005,anak_sultan,2024-08-25 00:07:00,miniso,miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,belanja,3,75628,226884,dana,miniso miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,high,8,sunday,1,0,night,80,14,1
U003,mahasiswa,2024-08-25 03:25:00,eparking,bayar parkir digital,transport,1,4946,4946,qris,eparking bayar parkir digital,low,8,sunday,1,3,night,20,4,1
U003,mahasiswa,2024-08-25 04:18:00,superindo,yogurt cimory,makanan & minuman,1,14109,14109,cash,superindo yogurt cimory,low,8,sunday,1,4,night,13,3,0
U001,anak_kos,2024-08-25 09:50:00,pertamina,pertalite,transport,1,95825,95825,dana,pertamina pertalite,medium,8,sunday,1,9,morning,9,2,1
U004,ibu_rumah_tangga,2024-08-25 12:09:00,indihome,tagihan internet bulanan,tagihan & utilitas,1,323173,323173,gopay,indihome tagihan internet bulanan,high,8,sunday,1,12,afternoon,24,4,1
U002,karyawan,2024-08-25 17:44:00,gramedia,novel best seller,hiburan,1,89433,89433,dana,gramedia novel best seller,medium,8,sunday,1,17,evening,17,4,1
U004,ibu_rumah_tangga,2024-08-25 20:02:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,1,109714,109714,cash,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,medium,8,sunday,1,20,night,74,14,0
U002,karyawan,2024-08-26 02:27:00,cgv,tiket bioskop sweetbox,hiburan,1,89097,89097,qris,cgv tiket bioskop sweetbox,medium,8,monday,0,2,night,22,4,1
U003,mahasiswa,2024-08-26 05:12:00,warmindo,susu jahe,makanan & minuman,1,7550,7550,cash,warmindo susu jahe,low,8,monday,0,5,morning,9,3,0
U002,karyawan,2024-08-26 07:24:00,gojek,goride,transport,1,25258,25258,debit card,gojek goride,low,8,monday,0,7,morning,6,2,0
U005,anak_sultan,2024-08-26 09:27:00,miniso,miniso boneka we bear bears boneka plush beruang lucu berbaring di perut anda asli lembut dan ramah kulit,belanja,1,65102,65102,debit card,miniso miniso boneka we bear bears boneka plush beruang lucu berbaring di perut anda asli lembut dan ramah kulit,medium,8,monday,0,9,morning,105,19,0
U002,karyawan,2024-08-26 09:54:00,playstation store,voucher psn indonesia,hiburan,1,161509,161509,cash,playstation store voucher psn indonesia,medium,8,monday,0,9,morning,21,5,0
U005,anak_sultan,2024-08-26 10:30:00,warmindo,kopi hitam,makanan & minuman,1,7639,7639,gopay,warmindo kopi hitam,low,8,monday,0,10,morning,10,3,1
U004,ibu_rumah_tangga,2024-08-26 10:34:00,pdam,tagihan air bulanan,tagihan & utilitas,1,91162,91162,ovo,pdam tagihan air bulanan,medium,8,monday,0,10,morning,19,4,1
U004,ibu_rumah_tangga,2024-08-26 11:32:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,65521,65521,cash,xl axiata paket data xtra combo,medium,8,monday,0,11,afternoon,21,6,0
U004,ibu_rumah_tangga,2024-08-26 14:52:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,152446,152446,cash,bpjs iuran bpjs kesehatan,medium,8,monday,0,14,afternoon,20,4,0
U004,ibu_rumah_tangga,2024-08-26 16:11:00,smartfren,unlimited nonstop,tagihan & utilitas,1,88599,88599,gopay,smartfren unlimited nonstop,medium,8,monday,0,16,evening,17,3,1
U001,anak_kos,2024-08-27 02:32:00,miniso,miniso keranjang penyimpanan rak serbaguna multifungsi ukuran kecil,kebutuhan rumah,3,14759,44277,cash,miniso miniso keranjang penyimpanan rak serbaguna multifungsi ukuran kecil,low,8,tuesday,0,2,night,67,9,0
U004,ibu_rumah_tangga,2024-08-27 03:24:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,5,91942,459710,qris,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,8,tuesday,0,3,night,74,14,1
U001,anak_kos,2024-08-27 06:48:00,traveloka,tiket pesawat domestik,transport,1,772629,772629,dana,traveloka tiket pesawat domestik,high,8,tuesday,0,6,morning,22,4,1
U001,anak_kos,2024-08-27 09:01:00,laundry express,cuci setrika,kebutuhan rumah,4,25598,102392,dana,laundry express cuci setrika,medium,8,tuesday,0,9,morning,12,4,1
U005,anak_sultan,2024-08-27 10:41:00,spotify,spotify premium individual,hiburan,1,61010,61010,dana,spotify spotify premium individual,medium,8,tuesday,0,10,morning,26,4,1
U005,anak_sultan,2024-08-27 14:42:00,miniso,miniso parfum garden of mirror eau de parfum,belanja,2,87236,174472,dana,miniso miniso parfum garden of mirror eau de parfum,medium,8,tuesday,0,14,afternoon,44,9,1
U003,mahasiswa,2024-08-27 22:01:00,traveloka,tiket pesawat domestik,transport,1,772840,772840,debit card,traveloka tiket pesawat domestik,high,8,tuesday,0,22,night,22,4,0
U004,ibu_rumah_tangga,2024-08-27 23:20:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,5,27011,135055,dana,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,8,tuesday,0,23,night,116,18,1
U001,anak_kos,2024-08-28 02:41:00,eparking,bayar parkir digital,transport,1,4903,4903,gopay,eparking bayar parkir digital,low,8,wednesday,0,2,night,20,4,1
U003,mahasiswa,2024-08-28 03:08:00,gacoan,siomay ayam,makanan & minuman,1,13056,13056,debit card,gacoan siomay ayam,low,8,wednesday,0,3,night,11,3,0
U001,anak_kos,2024-08-28 03:24:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,2,92979,185958,debit card,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,8,wednesday,0,3,night,118,19,0
U004,ibu_rumah_tangga,2024-08-28 05:03:00,shopee official store,token listrik premium quality,tagihan & utilitas,1,49960,49960,cash,shopee official store token listrik premium quality,low,8,wednesday,0,5,morning,29,7,0
U004,ibu_rumah_tangga,2024-08-28 06:38:00,shopee official store,token listrik premium quality,tagihan & utilitas,1,51702,51702,debit card,shopee official store token listrik premium quality,medium,8,wednesday,0,6,morning,29,7,0
U001,anak_kos,2024-08-28 08:15:00,tol indonesia,top up e toll,transport,1,104742,104742,debit card,tol indonesia top up e toll,medium,8,wednesday,0,8,morning,13,6,0
U003,mahasiswa,2024-08-28 09:46:00,kai access,tiket kereta ekonomi,transport,1,123252,123252,cash,kai access tiket kereta ekonomi,medium,8,wednesday,0,9,morning,20,5,0
U002,karyawan,2024-08-28 10:55:00,gojek,goride,transport,1,22403,22403,ovo,gojek goride,low,8,wednesday,0,10,morning,6,2,1
U004,ibu_rumah_tangga,2024-08-28 10:57:00,k24,becefort kaplet per strip isi 4 kaplet,kesehatan,1,6826,6826,ovo,k24 becefort kaplet per strip isi 4 kaplet,low,8,wednesday,0,10,morning,38,8,1
U005,anak_sultan,2024-08-28 11:56:00,indomaret,chitato sapi panggang,makanan & minuman,2,13353,26706,debit card,indomaret chitato sapi panggang,low,8,wednesday,0,11,afternoon,21,4,0
U002,karyawan,2024-08-28 12:20:00,timezone,top up kartu game,hiburan,1,104061,104061,qris,timezone top up kartu game,medium,8,wednesday,0,12,afternoon,17,5,1
U003,mahasiswa,2024-08-28 13:16:00,fotokopi kampus,print hitam putih,pendidikan,1,527,527,ovo,fotokopi kampus print hitam putih,low,8,wednesday,0,13,afternoon,17,5,1
U005,anak_sultan,2024-08-28 14:37:00,superindo,yogurt cimory,makanan & minuman,1,17946,17946,gopay,superindo yogurt cimory,low,8,wednesday,0,14,afternoon,13,3,1
U002,karyawan,2024-08-28 16:04:00,superindo,nugget fiesta,makanan & minuman,1,42529,42529,debit card,superindo nugget fiesta,low,8,wednesday,0,16,evening,13,3,0
U003,mahasiswa,2024-08-28 17:33:00,indomaret,silverqueen mini,makanan & minuman,2,10208,20416,ovo,indomaret silverqueen mini,low,8,wednesday,0,17,evening,16,3,1
U002,karyawan,2024-08-28 18:39:00,shell,shell super,transport,1,164480,164480,debit card,shell shell super,medium,8,wednesday,0,18,evening,11,3,0
U005,anak_sultan,2024-08-28 21:06:00,miniso,miniso berkualitas eva sandal kamar empuk sandal anti slip sendal,belanja,1,63375,63375,ovo,miniso miniso berkualitas eva sandal kamar empuk sandal anti slip sendal,medium,8,wednesday,0,21,night,65,11,1
U002,karyawan,2024-08-28 23:50:00,spotify,spotify premium individual,hiburan,1,54421,54421,gopay,spotify spotify premium individual,medium,8,wednesday,0,23,night,26,4,1
U004,ibu_rumah_tangga,2024-08-29 00:12:00,k24,arkavit c tablet,kesehatan,1,11704,11704,gopay,k24 arkavit c tablet,low,8,thursday,0,0,night,16,4,1
U005,anak_sultan,2024-08-29 05:55:00,indomaret,aqua 600ml,makanan & minuman,1,3889,3889,qris,indomaret aqua 600ml,low,8,thursday,0,5,morning,10,3,1
U003,mahasiswa,2024-08-29 08:07:00,traveloka,tiket pesawat domestik,transport,1,792664,792664,ovo,traveloka tiket pesawat domestik,high,8,thursday,0,8,morning,22,4,1
U002,karyawan,2024-08-29 10:09:00,miniso,miniso offical parfum wanita charming jasmine lady perfume,belanja,2,36630,73260,cash,miniso miniso offical parfum wanita charming jasmine lady perfume,medium,8,thursday,0,10,morning,58,9,0
U003,mahasiswa,2024-08-29 13:14:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,61901,61901,dana,shopee official store buku catatan a5 premium quality,medium,8,thursday,0,13,afternoon,31,8,1
U005,anak_sultan,2024-08-29 15:58:00,shopee official store,bundling hemat susu greenfields uht full cream 105ml x 10pcs,makanan & minuman,2,504090,1008180,cash,shopee official store bundling hemat susu greenfields uht full cream 105ml x 10pcs,high,8,thursday,0,15,evening,60,13,0
U001,anak_kos,2024-08-29 16:15:00,eparking,bayar parkir digital,transport,1,5072,5072,debit card,eparking bayar parkir digital,low,8,thursday,0,16,evening,20,4,0
U001,anak_kos,2024-08-29 17:06:00,depot air minum,isi galon air,kebutuhan rumah,3,8200,24600,debit card,depot air minum isi galon air,low,8,thursday,0,17,evening,13,6,0
U004,ibu_rumah_tangga,2024-08-30 00:29:00,miniso,miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,kebutuhan rumah,5,67769,338845,cash,miniso miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,high,8,friday,0,0,night,97,17,0
U002,karyawan,2024-08-30 02:29:00,shopee official store,arutala kopi toraja rantebua robusta coffee indonesia 200 gr,makanan & minuman,2,59131,118262,ovo,shopee official store arutala kopi toraja rantebua robusta coffee indonesia 200 gr,medium,8,friday,0,2,night,60,12,1
U002,karyawan,2024-08-30 03:35:00,disney hotstar,langganan disney bulanan,hiburan,1,71257,71257,cash,disney hotstar langganan disney bulanan,medium,8,friday,0,3,night,24,5,0
U001,anak_kos,2024-08-30 05:40:00,superindo,apel fuji 1kg,makanan & minuman,1,37984,37984,gopay,superindo apel fuji 1kg,low,8,friday,0,5,morning,13,4,1
U001,anak_kos,2024-08-30 09:11:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,2,100870,201740,gopay,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,8,friday,0,9,morning,74,14,1
U002,karyawan,2024-08-30 14:04:00,superindo,susu ultra milk 1l,makanan & minuman,2,18911,37822,cash,superindo susu ultra milk 1l,low,8,friday,0,14,afternoon,18,5,0
U002,karyawan,2024-08-30 17:07:00,superindo,sosis kanzler,makanan & minuman,2,33150,66300,debit card,superindo sosis kanzler,medium,8,friday,0,17,evening,13,3,0
U005,anak_sultan,2024-08-31 03:39:00,indomaret,chitato sapi panggang,makanan & minuman,1,12156,12156,cash,indomaret chitato sapi panggang,low,8,saturday,1,3,night,21,4,0
U002,karyawan,2024-08-31 05:31:00,spotify,spotify premium individual,hiburan,1,61605,61605,gopay,spotify spotify premium individual,medium,8,saturday,1,5,morning,26,4,1
U001,anak_kos,2024-08-31 14:19:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,1,94009,94009,gopay,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,medium,8,saturday,1,14,afternoon,90,16,1
U005,anak_sultan,2024-08-31 18:20:00,steam,top up steam wallet,hiburan,1,128186,128186,ovo,steam top up steam wallet,medium,8,saturday,1,18,evening,19,5,1
U004,ibu_rumah_tangga,2024-08-31 21:09:00,k24,fundifar tablet,kesehatan,1,7443,7443,qris,k24 fundifar tablet,low,8,saturday,1,21,night,15,3,1
U005,anak_sultan,2024-08-31 23:30:00,steam,top up steam wallet,hiburan,1,111402,111402,ovo,steam top up steam wallet,medium,8,saturday,1,23,night,19,5,1
U004,ibu_rumah_tangga,2024-09-01 00:09:00,k24,vitamin c pim 25mg tablet,kesehatan,1,125498,125498,ovo,k24 vitamin c pim 25mg tablet,medium,9,sunday,1,0,night,25,6,1
U001,anak_kos,2024-09-01 01:58:00,superindo,daging ayam fillet,makanan & minuman,2,55105,110210,cash,superindo daging ayam fillet,medium,9,sunday,1,1,night,18,4,0
U004,ibu_rumah_tangga,2024-09-01 07:16:00,miniso,miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,kebutuhan rumah,3,34566,103698,cash,miniso miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,medium,9,sunday,1,7,morning,81,13,0
U001,anak_kos,2024-09-01 09:22:00,depot air minum,isi galon air,kebutuhan rumah,5,7975,39875,gopay,depot air minum isi galon air,low,9,sunday,1,9,morning,13,6,1
U004,ibu_rumah_tangga,2024-09-01 09:28:00,k24,vitamin c triman 500mg kaplet,kesehatan,1,7612,7612,gopay,k24 vitamin c triman 500mg kaplet,low,9,sunday,1,9,morning,29,6,1
U001,anak_kos,2024-09-01 10:56:00,miniso,miniso set teh sederhana 5pcs set teh ketel kaca teapot dengan 4pcs gelas praktis,makanan & minuman,2,73758,147516,dana,miniso miniso set teh sederhana 5pcs set teh ketel kaca teapot dengan 4pcs gelas praktis,medium,9,sunday,1,10,morning,81,15,1
U002,karyawan,2024-09-01 12:18:00,shopee official store,kopi robusta bubuk premium kedara coffee,makanan & minuman,1,19642,19642,ovo,shopee official store kopi robusta bubuk premium kedara coffee,low,9,sunday,1,12,afternoon,40,9,1
U001,anak_kos,2024-09-01 19:31:00,aqua,isi ulang galon,kebutuhan rumah,2,20826,41652,gopay,aqua isi ulang galon,low,9,sunday,1,19,night,15,4,1
U005,anak_sultan,2024-09-01 23:07:00,indomaret,silverqueen mini,makanan & minuman,2,12399,24798,ovo,indomaret silverqueen mini,low,9,sunday,1,23,night,16,3,1
U004,ibu_rumah_tangga,2024-09-02 04:34:00,miniso,miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,kebutuhan rumah,5,115164,575820,dana,miniso miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,high,9,monday,0,4,night,91,16,1
U005,anak_sultan,2024-09-02 11:08:00,miniso,miniso eau de 150ml parfum spray pengharum badan unisex,belanja,2,29075,58150,qris,miniso miniso eau de 150ml parfum spray pengharum badan unisex,medium,9,monday,0,11,afternoon,55,10,1
U005,anak_sultan,2024-09-02 12:33:00,miniso,miniso earphone earbuds in ear headphone noise cancelling awet headset universal,belanja,2,59741,119482,dana,miniso miniso earphone earbuds in ear headphone noise cancelling awet headset universal,medium,9,monday,0,12,afternoon,80,12,1
U004,ibu_rumah_tangga,2024-09-02 13:44:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,67247,67247,ovo,xl axiata paket data xtra combo,medium,9,monday,0,13,afternoon,21,6,1
U004,ibu_rumah_tangga,2024-09-02 16:05:00,miniso,miniso memory foam u shape bantal leher mickey mouse,kebutuhan rumah,2,117336,234672,gopay,miniso miniso memory foam u shape bantal leher mickey mouse,high,9,monday,0,16,evening,52,10,1
U004,ibu_rumah_tangga,2024-09-02 18:48:00,miniso,miniso masker wajah tablet masker we bare bears 3 0 panda dikompresi mask tablets portable for traveling,kesehatan,1,58357,58357,dana,miniso miniso masker wajah tablet masker we bare bears 3 0 panda dikompresi mask tablets portable for traveling,medium,9,monday,0,18,evening,104,18,1
U001,anak_kos,2024-09-03 01:56:00,simply fresh,laundry express,kebutuhan rumah,2,32549,65098,ovo,simply fresh laundry express,medium,9,tuesday,0,1,night,15,4,1
U004,ibu_rumah_tangga,2024-09-03 02:38:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,95454,95454,qris,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,9,tuesday,0,2,night,118,19,1
U003,mahasiswa,2024-09-03 03:04:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,58952,58952,cash,shopee official store buku catatan a5 premium quality,medium,9,tuesday,0,3,night,31,8,0
U004,ibu_rumah_tangga,2024-09-03 03:39:00,k24,arkavit c tablet,kesehatan,1,13506,13506,dana,k24 arkavit c tablet,low,9,tuesday,0,3,night,16,4,1
U004,ibu_rumah_tangga,2024-09-03 05:15:00,k24,vitamin b comp kf tablet,kesehatan,1,2756,2756,qris,k24 vitamin b comp kf tablet,low,9,tuesday,0,5,morning,24,6,1
U001,anak_kos,2024-09-03 06:33:00,shopee official store,kopi robusta komersial 500 gram murah bisa biji atau bubuk gratis ongkir,makanan & minuman,1,114957,114957,ovo,shopee official store kopi robusta komersial 500 gram murah bisa biji atau bubuk gratis ongkir,medium,9,tuesday,0,6,morning,72,15,1
U001,anak_kos,2024-09-03 07:20:00,superindo,beras ramos 5kg,makanan & minuman,2,74080,148160,ovo,superindo beras ramos 5kg,medium,9,tuesday,0,7,morning,15,4,1
U004,ibu_rumah_tangga,2024-09-03 07:58:00,aqua,isi ulang galon,kebutuhan rumah,3,18881,56643,qris,aqua isi ulang galon,medium,9,tuesday,0,7,morning,15,4,1
U004,ibu_rumah_tangga,2024-09-03 07:58:00,k24,becefort kaplet per strip isi 4 kaplet,kesehatan,1,6426,6426,gopay,k24 becefort kaplet per strip isi 4 kaplet,low,9,tuesday,0,7,morning,38,8,1
U004,ibu_rumah_tangga,2024-09-03 09:29:00,k24,vitamin b comp marin tablet,kesehatan,1,1634,1634,cash,k24 vitamin b comp marin tablet,low,9,tuesday,0,9,morning,27,6,0
U004,ibu_rumah_tangga,2024-09-03 14:18:00,k24,redoxon kids vit c 200mg jeruk chew tablet,kesehatan,1,75286,75286,dana,k24 redoxon kids vit c 200mg jeruk chew tablet,medium,9,tuesday,0,14,afternoon,42,9,1
U005,anak_sultan,2024-09-03 15:44:00,gramedia,novel best seller,hiburan,1,105606,105606,ovo,gramedia novel best seller,medium,9,tuesday,0,15,evening,17,4,1
U001,anak_kos,2024-09-03 16:59:00,gacoan,mie suit,makanan & minuman,2,14335,28670,ovo,gacoan mie suit,low,9,tuesday,0,16,evening,8,3,1
U003,mahasiswa,2024-09-03 18:06:00,fotokopi kampus,print hitam putih,pendidikan,1,532,532,qris,fotokopi kampus print hitam putih,low,9,tuesday,0,18,evening,17,5,1
U005,anak_sultan,2024-09-03 18:09:00,superindo,yogurt cimory,makanan & minuman,1,13936,13936,qris,superindo yogurt cimory,low,9,tuesday,0,18,evening,13,3,1
U001,anak_kos,2024-09-03 23:34:00,bluebird,taksi bluebird,transport,1,77821,77821,gopay,bluebird taksi bluebird,medium,9,tuesday,0,23,night,14,3,1
U005,anak_sultan,2024-09-04 01:46:00,shopee official store,indomie all varian paketan 3 10 pcs,makanan & minuman,2,12734,25468,ovo,shopee official store indomie all varian paketan 3 10 pcs,low,9,wednesday,0,1,night,35,10,1
U005,anak_sultan,2024-09-04 02:37:00,gramedia,novel best seller,hiburan,1,106250,106250,gopay,gramedia novel best seller,medium,9,wednesday,0,2,night,17,4,1
U005,anak_sultan,2024-09-04 03:42:00,superindo,daging ayam fillet,makanan & minuman,2,49272,98544,dana,superindo daging ayam fillet,medium,9,wednesday,0,3,night,18,4,1
U004,ibu_rumah_tangga,2024-09-04 06:52:00,shopee official store,minyak kayu putih premium quality,kesehatan,1,43897,43897,qris,shopee official store minyak kayu putih premium quality,low,9,wednesday,0,6,morning,33,8,1
U004,ibu_rumah_tangga,2024-09-04 10:51:00,k24,becefort kaplet per strip isi 4 kaplet,kesehatan,1,6636,6636,ovo,k24 becefort kaplet per strip isi 4 kaplet,low,9,wednesday,0,10,morning,38,8,1
U003,mahasiswa,2024-09-05 05:32:00,print station,print warna a4,pendidikan,1,4799,4799,ovo,print station print warna a4,low,9,thursday,0,5,morning,14,5,1
U004,ibu_rumah_tangga,2024-09-05 09:26:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,162147,162147,dana,bpjs iuran bpjs kesehatan,medium,9,thursday,0,9,morning,20,4,1
U004,ibu_rumah_tangga,2024-09-05 10:17:00,shopee official store,voucher internet premium quality,tagihan & utilitas,1,59875,59875,qris,shopee official store voucher internet premium quality,medium,9,thursday,0,10,morning,32,7,1
U001,anak_kos,2024-09-05 11:07:00,bluebird,taksi bluebird,transport,1,85297,85297,gopay,bluebird taksi bluebird,medium,9,thursday,0,11,afternoon,14,3,1
U002,karyawan,2024-09-05 13:21:00,playstation store,voucher psn indonesia,hiburan,1,157937,157937,cash,playstation store voucher psn indonesia,medium,9,thursday,0,13,afternoon,21,5,0
U005,anak_sultan,2024-09-05 14:24:00,cgv,tiket bioskop sweetbox,hiburan,1,84634,84634,dana,cgv tiket bioskop sweetbox,medium,9,thursday,0,14,afternoon,22,4,1
U005,anak_sultan,2024-09-05 16:27:00,miniso,miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,belanja,1,130051,130051,dana,miniso miniso official boneka mainan we bare bears boneka beruang standing doll plush toy boneka lembut lucu,medium,9,thursday,0,16,evening,101,17,1
U004,ibu_rumah_tangga,2024-09-05 16:56:00,miniso,miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,kebutuhan rumah,1,27615,27615,gopay,miniso miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,low,9,thursday,0,16,evening,118,19,1
